filepath,source,split,expected_class,detection_idx,bbox_norm,megadetector_conf,pred_common,pred_scientific,pred_top1_score,match_level,verdict
data/inaturalist/images/elephant_seal/inat_elephant_seal_01438.jpg,inaturalist,,elephant_seal,1,"[0.5, 0.15466666221618652, 1.0, 0.30933332443237305]",0.295654,lion,panthera leo,0.633762,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01454.jpg,inaturalist,,elephant_seal,2,"[0.3019999861717224, 0.24533332837745547, 0.6039999723434448, 0.48533332347869873]",0.491463,african elephant,loxodonta africana,0.337012,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01463.jpg,inaturalist,,elephant_seal,1,"[0.3140000104904175, 0.3800000096671283, 0.628000020980835, 0.7546666860580444]",0.43387,lowland tapir,tapirus terrestris,0.197606,no_match,uncertain
data/inaturalist/images/elephant_seal/inat_elephant_seal_01548.jpg,inaturalist,,elephant_seal,2,"[0.5269999876618385, 0.36826348304748535, 0.9419999718666077, 0.7365269660949707]",0.296585,human,homo sapiens,0.437214,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01653.jpg,inaturalist,,elephant_seal,4,"[0.6449999958276749, 0.5390390306711197, 0.4659999907016754, 0.4654654562473297]",0.20813,domestic sheep,ovis aries,0.728815,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01663.jpg,inaturalist,,elephant_seal,3,"[0.45900001376867294, 0.30480480939149857, 0.8820000290870667, 0.44144144654273987]",0.246831,common wildebeest,connochaetes taurinus,0.481682,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01664.jpg,inaturalist,,elephant_seal,2,"[0.45900001330301166, 0.30180178955197334, 0.9100000262260437, 0.5375375151634216]",0.400948,domestic sheep,ovis aries,0.515461,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01748.jpg,inaturalist,,elephant_seal,6,"[0.5359999909996986, 0.48048046976327896, 0.8759999871253967, 0.21621622145175934]",0.447804,lion,panthera leo,0.534036,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01748.jpg,inaturalist,,elephant_seal,7,"[0.7779999822378159, 0.3498498499393463, 0.4320000112056732, 0.3333333432674408]",0.309082,human,homo sapiens,0.48711,no_match,flag
data/inaturalist/images/elephant_seal/inat_elephant_seal_01780.jpg,inaturalist,,elephant_seal,1,"[0.4490000009536743, 0.4403669685125351, 0.75, 0.2874617874622345]",0.22522,coyote,canis latrans,0.288675,no_match,uncertain
data/inaturalist/images/elk/inat_elk_00094.jpg,inaturalist,,elk,2,"[0.36400000751018524, 0.7702702581882477, 0.4000000059604645, 0.29729729890823364]",0.435059,common wildebeest,connochaetes taurinus,0.756601,order,flag
data/inaturalist/images/elk/inat_elk_00267.jpg,inaturalist,,elk,13,"[0.4790000095963478, 0.8033032789826393, 0.09399999678134918, 0.12912912666797638]",0.328697,domestic dog,canis familiaris,0.283163,class,uncertain
data/inaturalist/images/elk/inat_elk_00562.jpg,inaturalist,,elk,1,"[0.5, 0.4946666657924652, 1.0, 0.9893333315849304]",0.328225,domestic cattle,bos taurus,0.530488,order,flag
data/inaturalist/images/elk/inat_elk_00562.jpg,inaturalist,,elk,2,"[0.492000013589859, 0.4519999921321869, 0.41200000047683716, 0.3973333239555359]",0.214554,domestic cattle,bos taurus,0.633689,order,flag
data/inaturalist/images/elk/inat_elk_01251.jpg,inaturalist,,elk,2,"[0.6066666543483734, 0.48399998992681503, 0.109333336353302, 0.09600000083446503]",0.453369,domestic horse,equus caballus,0.447769,class,flag
data/inaturalist/images/elk/inat_elk_01342.jpg,inaturalist,,elk,3,"[0.4129999876022339, 0.6689007878303528, 0.1899999976158142, 0.43163537979125977]",0.493164,domestic cattle,bos taurus,0.889616,order,flag
data/inaturalist/images/elk/inat_elk_02655.jpg,inaturalist,,elk,1,"[0.3529999852180481, 0.381381394341588, 0.5019999742507935, 0.7567567825317383]",0.291016,domestic cattle,bos taurus,0.207411,order,uncertain
data/inaturalist/images/elk/inat_elk_02912.jpg,inaturalist,,elk,1,"[0.626999981701374, 0.633633628487587, 0.06599999964237213, 0.3723723590373993]",0.332031,wild goat,capra aegagrus,0.247246,order,uncertain
data/inaturalist/images/elk/inat_elk_03778.jpg,inaturalist,,elk,7,"[0.8759999945759773, 0.6866666600108147, 0.1120000034570694, 0.14133332669734955]",0.468262,domestic cattle,bos taurus,0.387422,order,flag
data/inaturalist/images/elk/inat_elk_03781.jpg,inaturalist,,elk,10,"[0.14800000190734863, 0.6440000012516975, 0.13600000739097595, 0.1679999977350235]",0.21936,domestic cattle,bos taurus,0.615298,order,flag
data/inaturalist/images/elk/inat_elk_03876.jpg,inaturalist,,elk,1,"[0.3570000156760216, 0.42400000989437103, 0.1420000046491623, 0.5226666927337646]",0.361816,domestic cattle,bos taurus,0.500367,order,flag
data/inaturalist/images/elk/inat_elk_04539.jpg,inaturalist,,elk,10,"[0.8709999769926071, 0.549435019493103, 0.09000000357627869, 0.1384180784225464]",0.445095,domestic cattle,bos taurus,0.522584,order,flag
data/inaturalist/images/elk/inat_elk_04582.jpg,inaturalist,,elk,6,"[0.7520000152289867, 0.7897897735238075, 0.1080000028014183, 0.12612612545490265]",0.224731,pronghorn,antilocapra americana,0.468715,order,flag
data/inaturalist/images/elk/inat_elk_04583.jpg,inaturalist,,elk,5,"[0.5410000123083591, 0.7942942902445793, 0.09799999743700027, 0.18318317830562592]",0.297805,domestic cattle,bos taurus,0.480102,order,flag
data/inaturalist/images/elk/inat_elk_04942.jpg,inaturalist,,elk,1,"[0.5799999833106995, 0.7906666547060013, 0.8399999737739563, 0.41333332657814026]",0.252686,spotted hyaena,crocuta crocuta,0.546329,class,flag
data/inaturalist/images/elk/inat_elk_04979.jpg,inaturalist,,elk,3,"[0.31700000911951065, 0.6321321278810501, 0.1860000044107437, 0.24924924969673157]",0.449707,domestic cattle,bos taurus,0.477238,order,flag
data/inaturalist/images/elk/inat_elk_05100.jpg,inaturalist,,elk,1,"[0.5706666558980942, 0.5640000104904175, 0.8586666584014893, 0.800000011920929]",0.306885,domestic cattle,bos taurus,0.408658,order,flag
data/inaturalist/images/elk/inat_elk_05112.jpg,inaturalist,,elk,2,"[0.31199999153614044, 0.6456456333398819, 0.3319999873638153, 0.2702702581882477]",0.283691,domestic cattle,bos taurus,0.523537,order,flag
data/inaturalist/images/elk/inat_elk_05236.jpg,inaturalist,,elk,3,"[0.6000000014901161, 0.7666666507720947, 0.1720000058412552, 0.2746666669845581]",0.405762,domestic dog,canis familiaris,0.314183,class,flag
data/inaturalist/images/elk/inat_elk_05635.jpg,inaturalist,,elk,5,"[0.8010000288486481, 0.37199999392032623, 0.28200000524520874, 0.25333333015441895]",0.369873,domestic cattle,bos taurus,0.42772,order,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00013.jpg,inaturalist,,eulemur_species,1,"[0.523517370223999, 0.392999991774559, 0.5071574449539185, 0.39399999380111694]",0.327637,south american coati,nasua nasua,0.220807,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00053.jpg,inaturalist,,eulemur_species,2,"[0.5210210233926773, 0.2800000086426735, 0.2732732594013214, 0.20000000298023224]",0.407715,wild goat,capra aegagrus,0.146619,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00107.jpg,inaturalist,,eulemur_species,2,"[0.2333333338610828, 0.7150000035762787, 0.46133333444595337, 0.4620000123977661]",0.485596,white-tailed deer,odocoileus virginianus,0.305519,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00136.jpg,inaturalist,,eulemur_species,1,"[0.4814356565475464, 0.33299998939037323, 0.2599009871482849, 0.257999986410141]",0.349121,eastern fox squirrel,sciurus niger,0.102974,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00206.jpg,inaturalist,,eulemur_species,2,"[0.6080000251531601, 0.25200000405311584, 0.19200000166893005, 0.2906666696071625]",0.439697,vervet monkey,chlorocebus pygerythrus,0.183043,order,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00208.jpg,inaturalist,,eulemur_species,5,"[0.4179999977350235, 0.5399999916553497, 0.13199999928474426, 0.3173333406448364]",0.254883,wolverine,gulo gulo,0.093529,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00326.jpg,inaturalist,,eulemur_species,1,"[0.5439999997615814, 0.7117117345333099, 0.7360000014305115, 0.5585585832595825]",0.37439,domestic cattle,bos taurus,0.557197,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00333.jpg,inaturalist,,eulemur_species,1,"[0.32200000435113907, 0.6561561524868011, 0.47600001096725464, 0.5135135054588318]",0.464355,coyote,canis latrans,0.574082,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00333.jpg,inaturalist,,eulemur_species,2,"[0.45499999821186066, 0.5360360443592072, 0.7459999918937683, 0.759759783744812]",0.306885,yellow-bellied marmot,marmota flaviventris,0.099893,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00340.jpg,inaturalist,,eulemur_species,1,"[0.4982014447450638, 0.2930000051856041, 0.5, 0.4020000100135803]",0.453125,vervet monkey,chlorocebus pygerythrus,0.061954,order,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00343.jpg,inaturalist,,eulemur_species,1,"[0.5585585683584213, 0.3189999908208847, 0.34834834933280945, 0.33399999141693115]",0.254883,asiatic golden cat,catopuma temminckii,0.043864,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00351.jpg,inaturalist,,eulemur_species,1,"[0.6069999933242798, 0.5405405163764954, 0.27799999713897705, 0.5405405163764954]",0.358398,south american coati,nasua nasua,0.216485,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00357.jpg,inaturalist,,eulemur_species,1,"[0.30400000140070915, 0.3978978991508484, 0.5320000052452087, 0.4654654562473297]",0.379883,purús red howler monkey,alouatta puruensis,0.182983,order,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00357.jpg,inaturalist,,eulemur_species,2,"[0.47700000554323196, 0.3723723739385605, 0.1860000044107437, 0.39039039611816406]",0.259766,south american coati,nasua nasua,0.417908,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00361.jpg,inaturalist,,eulemur_species,1,"[0.7780000269412994, 0.4627329111099243, 0.35600000619888306, 0.6211180090904236]",0.216553,douglas's squirrel,tamiasciurus douglasii,0.271894,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00369.jpg,inaturalist,,eulemur_species,1,"[0.4831081032752991, 0.42500000400468707, 0.7162162065505981, 0.8420000076293945]",0.498292,dwarf red brocket,mazama rufina,0.126891,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00373.jpg,inaturalist,,eulemur_species,1,"[0.15300000086426735, 0.19369369931519032, 0.23000000417232513, 0.38138139247894287]",0.204477,domestic goat,capra aegagrus hircus,0.135707,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00373.jpg,inaturalist,,eulemur_species,2,"[0.306999996304512, 0.6186186373233795, 0.43799999356269836, 0.7507507801055908]",0.202475,spotted hyaena,crocuta crocuta,0.880742,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00375.jpg,inaturalist,,eulemur_species,1,"[0.5000000018626451, 0.40800000727176666, 0.9939939975738525, 0.4480000138282776]",0.276855,grey fox,urocyon cinereoargenteus,0.403382,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00399.jpg,inaturalist,,eulemur_species,1,"[0.3999999910593033, 0.3963963985443115, 0.2240000069141388, 0.4444444477558136]",0.338135,golden snub-nosed monkey,rhinopithecus roxellana,0.914584,order,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00481.jpg,inaturalist,,eulemur_species,2,"[0.5619999915361404, 0.18618619441986084, 0.3720000088214874, 0.27627629041671753]",0.210938,hatinh langur,trachypithecus hatinhensis,0.226054,order,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00489.jpg,inaturalist,,eulemur_species,1,"[0.36499999463558197, 0.3786666691303253, 0.17399999499320984, 0.30399999022483826]",0.444092,emperor tamarin,saguinus imperator,0.237409,order,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00512.jpg,inaturalist,,eulemur_species,1,"[0.2787233963608742, 0.3149999976158142, 0.5234042406082153, 0.3700000047683716]",0.458496,asiatic golden cat,catopuma temminckii,0.271818,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00556.jpg,inaturalist,,eulemur_species,1,"[0.3540000021457672, 0.4426666498184204, 0.29600000381469727, 0.3306666612625122]",0.249634,purús red howler monkey,alouatta puruensis,0.320179,order,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00559.jpg,inaturalist,,eulemur_species,4,"[0.3049999997019768, 0.5306666791439056, 0.44200000166893005, 0.8640000224113464]",0.259521,vervet monkey,chlorocebus pygerythrus,0.348667,order,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00560.jpg,inaturalist,,eulemur_species,1,"[0.32099999487400055, 0.3893333375453949, 0.28999999165534973, 0.36800000071525574]",0.225098,yellow-throated marten,martes flavigula,0.124525,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00561.jpg,inaturalist,,eulemur_species,1,"[0.4880000129342079, 0.582666665315628, 0.20000000298023224, 0.37599998712539673]",0.344727,eastern fox squirrel,sciurus niger,0.908446,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00562.jpg,inaturalist,,eulemur_species,1,"[0.369999997317791, 0.5255255252122879, 0.2160000056028366, 0.4324324429035187]",0.223267,south american coati,nasua nasua,0.085076,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00590.jpg,inaturalist,,eulemur_species,2,"[0.5349999889731407, 0.5465465486049652, 0.17000000178813934, 0.4924924969673157]",0.429443,south american coati,nasua nasua,0.464354,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00592.jpg,inaturalist,,eulemur_species,3,"[0.5860000103712082, 0.5420420467853546, 0.2199999988079071, 0.3753753900527954]",0.210449,eastern gray squirrel,sciurus carolinensis,0.142567,class,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00602.jpg,inaturalist,,eulemur_species,1,"[0.5760000050067902, 0.6879999935626984, 0.3479999899864197, 0.527999997138977]",0.468994,common squirrel monkey,saimiri sciureus,0.479524,order,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00605.jpg,inaturalist,,eulemur_species,1,"[0.2929999902844429, 0.4986666738986969, 0.34599998593330383, 0.29866665601730347]",0.218018,large-headed capuchin,sapajus macrocephalus,0.696572,order,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00609.jpg,inaturalist,,eulemur_species,2,"[0.7453333586454391, 0.7199999913573265, 0.31200000643730164, 0.24400000274181366]",0.357178,eastern gray squirrel,sciurus carolinensis,0.37359,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00609.jpg,inaturalist,,eulemur_species,3,"[0.7279999703168869, 0.4320000112056732, 0.30399999022483826, 0.5080000162124634]",0.355225,eastern gray squirrel,sciurus carolinensis,0.608736,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00609.jpg,inaturalist,,eulemur_species,4,"[0.7693333551287651, 0.6310000009834766, 0.2266666740179062, 0.11400000005960464]",0.264648,eastern gray squirrel,sciurus carolinensis,0.866786,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00611.jpg,inaturalist,,eulemur_species,1,"[0.1990000084042549, 0.54666668176651, 0.33000001311302185, 0.3946666717529297]",0.336426,eastern fox squirrel,sciurus niger,0.634719,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00620.jpg,inaturalist,,eulemur_species,1,"[0.14100000262260437, 0.43093094415962696, 0.28200000524520874, 0.8558558821678162]",0.230966,olive baboon,papio anubis,0.151819,order,uncertain
data/inaturalist/images/eulemur_species/inat_eulemur_species_00646.jpg,inaturalist,,eulemur_species,1,"[0.4959999918937683, 0.3102409541606903, 0.5839999914169312, 0.6204819083213806]",0.492188,domestic cattle,bos taurus,0.619649,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00656.jpg,inaturalist,,eulemur_species,1,"[0.5647590309381485, 0.35999999940395355, 0.4487951695919037, 0.2800000011920929]",0.412598,south american coati,nasua nasua,0.507575,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00657.jpg,inaturalist,,eulemur_species,1,"[0.25, 0.6450000107288361, 0.5, 0.3140000104904175]",0.213989,red fox,vulpes vulpes,0.882966,class,flag
data/inaturalist/images/eulemur_species/inat_eulemur_species_00658.jpg,inaturalist,,eulemur_species,1,"[0.364457830786705, 0.7449999898672104, 0.4397590458393097, 0.414000004529953]",0.475586,spotted hyaena,crocuta crocuta,0.256465,class,uncertain
data/inaturalist/images/eurasian_badger/inat_eurasian_badger_00393.jpg,inaturalist,,eurasian_badger,1,"[0.1289999932050705, 0.1807610960677266, 0.257999986410141, 0.344608873128891]",0.210083,north american porcupine,erethizon dorsatum,0.926248,class,flag
data/inaturalist/images/eurasian_otter/inat_eurasian_otter_00454.jpg,inaturalist,,eurasian_otter,2,"[0.26600000262260437, 0.328000009059906, 0.2720000147819519, 0.25600001215934753]",0.318604,nutria,myocastor coypus,0.586259,class,flag
data/inaturalist/images/eurasian_otter/inat_eurasian_otter_00681.jpg,inaturalist,,eurasian_otter,1,"[0.414000004529953, 0.5095846652984619, 0.4399999976158142, 0.3993610143661499]",0.213745,capybara,hydrochoerus hydrochaeris,0.276151,class,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_00155.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.42400000989437103, 0.5408163219690323, 0.47600001096725464, 0.2789115607738495]",0.218384,mule deer,odocoileus hemionus,0.173305,class,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_00348.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.44600000232458115, 0.6106666773557663, 0.15600000321865082, 0.42133334279060364]",0.403564,white-tailed deer,odocoileus virginianus,0.665602,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_00413.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.7499999850988388, 0.6500000059604645, 0.3319999873638153, 0.522857129573822]",0.413086,domestic cattle,bos taurus,0.525094,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_00421.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.6493333578109741, 0.27299999445676804, 0.25333333015441895, 0.5099999904632568]",0.263428,southern pig-tailed macaque,macaca nemestrina,0.629102,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_00692.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.4060000032186508, 0.4933333396911621, 0.2240000069141388, 0.35199999809265137]",0.208496,red fox,vulpes vulpes,0.141221,class,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_03511.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.4359823390841484, 0.41499999165534973, 0.20971302688121796, 0.4099999964237213]",0.363525,white-tailed deer,odocoileus virginianus,0.794785,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_03957.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.6340000033378601, 0.6014925390481949, 0.2680000066757202, 0.26567164063453674]",0.459473,white-tailed deer,odocoileus virginianus,0.872669,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_04061.jpg,inaturalist,,eurasian_red_squirrel,2,"[0.3109999969601631, 0.6137724369764328, 0.4259999990463257, 0.269461065530777]",0.333984,red fox,vulpes vulpes,0.180182,class,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_04273.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.8790000155568123, 0.3558558523654938, 0.24199999868869781, 0.4534534513950348]",0.25148,white-tailed deer,odocoileus virginianus,0.506888,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_04899.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.4490000009536743, 0.46533334255218506, 0.28600001335144043, 0.2853333353996277]",0.221191,central american agouti,dasyprocta punctata,0.490384,order,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_05532.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.5406626313924789, 0.5259999930858612, 0.2680722773075104, 0.2879999876022339]",0.464355,american marten,martes americana,0.145767,class,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_05860.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.8519999906420708, 0.5816618949174881, 0.23999999463558197, 0.7621776461601257]",0.374023,domestic cattle,bos taurus,0.501397,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_06535.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.6890000104904175, 0.26133332774043083, 0.33399999141693115, 0.46933332085609436]",0.233887,domestic cattle,bos taurus,0.95645,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_07720.jpg,inaturalist,,eurasian_red_squirrel,4,"[0.8489999696612358, 0.1810000017285347, 0.16599999368190765, 0.17000000178813934]",0.229492,domestic cattle,bos taurus,0.349535,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_08176.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.47300001978874207, 0.45373135805130005, 0.3140000104904175, 0.6507462859153748]",0.368652,milne-edwards' macaque,macaca thibetana,0.278336,class,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_08278.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.3439999967813492, 0.5315315276384354, 0.36800000071525574, 0.3723723590373993]",0.297119,black-rumped agouti,dasyprocta prymnolopha,0.199056,order,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_08333.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.30400000512599945, 0.41100000590085983, 0.35600000619888306, 0.6660000085830688]",0.343262,domestic goat,capra aegagrus hircus,0.476286,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_08958.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.5030000060796738, 0.4064171016216278, 0.43799999356269836, 0.5935828685760498]",0.282959,american marten,martes americana,0.941477,class,flag
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_09567.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.6410000026226044, 0.5585585683584213, 0.7179999947547913, 0.8708708882331848]",0.265869,domestic cattle,bos taurus,0.246386,class,uncertain
data/inaturalist/images/eurasian_red_squirrel/inat_eurasian_red_squirrel_09880.jpg,inaturalist,,eurasian_red_squirrel,1,"[0.455999992787838, 0.40299999713897705, 0.24400000274181366, 0.3179999887943268]",0.428711,american marten,martes americana,0.328505,class,flag
data/inaturalist/images/european_bison/inat_european_bison_00066.jpg,inaturalist,,european_bison,1,"[0.4715302288532257, 0.47699999809265137, 0.41637009382247925, 0.2540000081062317]",0.265137,domestic cat,felis catus,0.739575,class,flag
data/inaturalist/images/european_hare/inat_european_hare_00248.jpg,inaturalist,,european_hare,1,"[0.23333333432674408, 0.7300000190734863, 0.46666666865348816, 0.5400000214576721]",0.348951,human,homo sapiens,0.510861,class,flag
data/inaturalist/images/european_hare/inat_european_hare_01729.jpg,inaturalist,,european_hare,1,"[0.48899998515844345, 0.5285285115242004, 0.10999999940395355, 0.42042040824890137]",0.45752,white-tailed deer,odocoileus virginianus,0.292587,class,uncertain
data/inaturalist/images/european_hare/inat_european_hare_02134.jpg,inaturalist,,european_hare,2,"[0.37199999392032623, 0.589005246758461, 0.2879999876022339, 0.2565445005893707]",0.245605,long-tailed weasel,mustela frenata,0.216923,class,uncertain
data/inaturalist/images/european_hare/inat_european_hare_02536.jpg,inaturalist,,european_hare,1,"[0.40300000458955765, 0.7359999865293503, 0.12600000202655792, 0.1706666648387909]",0.219971,white-tailed deer,odocoileus virginianus,0.362748,class,flag
data/inaturalist/images/european_rabbit/inat_european_rabbit_00217.jpg,inaturalist,,european_rabbit,3,"[0.731999970972538, 0.5533333271741867, 0.07999999821186066, 0.12533333897590637]",0.426514,domestic cat,felis catus,0.305075,class,flag
data/inaturalist/images/european_rabbit/inat_european_rabbit_01205.jpg,inaturalist,,european_rabbit,1,"[0.08699999749660492, 0.4519519507884979, 0.17399999499320984, 0.9039039015769958]",0.299658,white-tailed deer,odocoileus virginianus,0.736526,class,flag
data/inaturalist/images/european_rabbit/inat_european_rabbit_01621.jpg,inaturalist,,european_rabbit,1,"[0.7906666398048401, 0.49400001764297485, 0.2746666669845581, 0.4440000057220459]",0.320068,domestic cattle,bos taurus,0.942377,class,flag
data/inaturalist/images/european_rabbit/inat_european_rabbit_03181.jpg,inaturalist,,european_rabbit,1,"[0.10599999874830246, 0.49300000071525574, 0.21199999749660492, 0.9860000014305115]",0.301803,mule deer,odocoileus hemionus,0.255845,class,uncertain
data/inaturalist/images/european_rabbit/inat_european_rabbit_03817.jpg,inaturalist,,european_rabbit,1,"[0.6979999840259552, 0.5800000131130219, 0.23600000143051147, 0.47200000286102295]",0.274658,eastern gray squirrel,sciurus carolinensis,0.178133,class,uncertain
data/inaturalist/images/european_rabbit/inat_european_rabbit_03955.jpg,inaturalist,,european_rabbit,1,"[0.25375375151634216, 0.7800000011920929, 0.5075075030326843, 0.4399999976158142]",0.409668,northern raccoon,procyon lotor,0.437744,class,flag
data/inaturalist/images/european_rabbit/inat_european_rabbit_04246.jpg,inaturalist,,european_rabbit,1,"[0.5229999870061874, 0.5493333488702774, 0.26600000262260437, 0.2666666805744171]",0.202393,woodchuck,marmota monax,0.216313,class,uncertain
data/inaturalist/images/european_rabbit/inat_european_rabbit_04373.jpg,inaturalist,,european_rabbit,1,"[0.8919999822974205, 0.3213333263993263, 0.2160000056028366, 0.5413333177566528]",0.422607,coyote,canis latrans,0.237665,class,uncertain
data/inaturalist/images/european_rabbit/inat_european_rabbit_04419.jpg,inaturalist,,european_rabbit,2,"[0.7419999837875366, 0.4819819778203964, 0.14800000190734863, 0.15315315127372742]",0.471436,eastern gray squirrel,sciurus carolinensis,0.297869,class,uncertain
data/inaturalist/images/european_rabbit/inat_european_rabbit_04484.jpg,inaturalist,,european_rabbit,1,"[0.5999999791383743, 0.171171173453331, 0.3319999873638153, 0.342342346906662]",0.342529,woodchuck,marmota monax,0.92248,class,flag
data/inaturalist/images/european_rabbit/inat_european_rabbit_04974.jpg,inaturalist,,european_rabbit,1,"[0.36933333426713943, 0.45900001376867294, 0.17866666615009308, 0.10999999940395355]",0.425085,douglas's squirrel,tamiasciurus douglasii,0.27745,class,uncertain
data/inaturalist/images/european_roe_deer/inat_european_roe_deer_02986.jpg,inaturalist,,european_roe_deer,1,"[0.6051502451300621, 0.6430000141263008, 0.15021459758281708, 0.21400000154972076]",0.392578,coyote,canis latrans,0.293006,class,uncertain
data/inaturalist/images/european_roe_deer/inat_european_roe_deer_06263.jpg,inaturalist,,european_roe_deer,1,"[0.4160000046249479, 0.6081081032752991, 0.828000009059906, 0.5915915966033936]",0.207275,guenther's dik-dik,madoqua guentheri,0.203809,order,uncertain
data/inaturalist/images/fossa/inat_fossa_00007.jpg,inaturalist,,fossa,1,"[0.37800001353025436, 0.17733334004878998, 0.6600000262260437, 0.35466668009757996]",0.206421,lion,panthera leo,0.590408,order,flag
