filepath,source,split,expected_class,detection_idx,bbox_norm,megadetector_conf,pred_common,pred_scientific,pred_top1_score,match_level,verdict
data/inaturalist/images/impala/inat_impala_00868.jpg,inaturalist,,impala,1,"[0.6080000102519989, 0.865333303809166, 0.5040000081062317, 0.2693333327770233]",0.929199,kinda baboon,papio kindae,0.544314,class,flag
data/inaturalist/images/impala/inat_impala_00873.jpg,inaturalist,,impala,1,"[0.5620000064373016, 0.6249999850988388, 0.2919999957084656, 0.42032966017723083]",0.894531,white-tailed deer,odocoileus virginianus,0.797077,order,flag
data/inaturalist/images/impala/inat_impala_00874.jpg,inaturalist,,impala,2,"[0.4009999856352806, 0.30493827164173126, 0.22599999606609344, 0.17037037014961243]",0.848633,white-tailed deer,odocoileus virginianus,0.806696,order,flag
data/inaturalist/images/impala/inat_impala_00875.jpg,inaturalist,,impala,1,"[0.27000000327825546, 0.5795795768499374, 0.18400000035762787, 0.3543543517589569]",0.902344,white-tailed deer,odocoileus virginianus,0.76697,order,flag
data/inaturalist/images/impala/inat_impala_00875.jpg,inaturalist,,impala,3,"[0.3850000128149986, 0.5675675719976425, 0.17000000178813934, 0.33033034205436707]",0.674316,white-tailed deer,odocoileus virginianus,0.989851,order,flag
data/inaturalist/images/impala/inat_impala_00905.jpg,inaturalist,,impala,1,"[0.4729999825358391, 0.5080000013113022, 0.16599999368190765, 0.2693333327770233]",0.916016,white-tailed deer,odocoileus virginianus,0.455244,order,flag
data/inaturalist/images/impala/inat_impala_00905.jpg,inaturalist,,impala,2,"[0.050999999046325684, 0.4546666815876961, 0.10199999809265137, 0.2213333398103714]",0.9102,white-tailed deer,odocoileus virginianus,0.841627,order,flag
data/inaturalist/images/impala/inat_impala_00924.jpg,inaturalist,,impala,1,"[0.04899999871850014, 0.6006006002426147, 0.09799999743700027, 0.19819819927215576]",0.744141,mountain zebra,equus zebra,0.966949,class,flag
data/inaturalist/images/impala/inat_impala_00927.jpg,inaturalist,,impala,2,"[0.20399999618530273, 0.4114114046096802, 0.1679999977350235, 0.2942942976951599]",0.776367,white-tailed deer,odocoileus virginianus,0.457112,order,flag
data/inaturalist/images/impala/inat_impala_00947.jpg,inaturalist,,impala,1,"[0.573000006377697, 0.659000001847744, 0.23000000417232513, 0.1979999989271164]",0.845215,white-tailed deer,odocoileus virginianus,0.432256,order,flag
data/inaturalist/images/impala/inat_impala_00956.jpg,inaturalist,,impala,1,"[0.8790000155568123, 0.7199999988079071, 0.24199999868869781, 0.5386666655540466]",0.781738,white-tailed deer,odocoileus virginianus,0.94917,order,flag
data/inaturalist/images/impala/inat_impala_00959.jpg,inaturalist,,impala,1,"[0.4089999869465828, 0.6439999788999557, 0.20999999344348907, 0.24799999594688416]",0.939453,mule deer,odocoileus hemionus,0.63294,order,flag
data/inaturalist/images/impala/inat_impala_00959.jpg,inaturalist,,impala,4,"[0.12299999967217445, 0.6189999729394913, 0.07000000029802322, 0.23399999737739563]",0.87018,mule deer,odocoileus hemionus,0.793031,order,flag
data/inaturalist/images/impala/inat_impala_00959.jpg,inaturalist,,impala,5,"[0.22700000554323196, 0.6540000140666962, 0.15800000727176666, 0.2639999985694885]",0.813477,white-tailed deer,odocoileus virginianus,0.730069,order,flag
data/inaturalist/images/impala/inat_impala_00965.jpg,inaturalist,,impala,2,"[0.4259999841451645, 0.35999999195337296, 0.1599999964237213, 0.23999999463558197]",0.941406,white-tailed deer,odocoileus virginianus,0.380072,order,flag
data/inaturalist/images/impala/inat_impala_00972.jpg,inaturalist,,impala,1,"[0.7000000327825546, 0.11999999918043613, 0.13600000739097595, 0.18133333325386047]",0.833008,white-tailed deer,odocoileus virginianus,0.777846,order,flag
data/inaturalist/images/impala/inat_impala_00984.jpg,inaturalist,,impala,2,"[0.9440000131726265, 0.6291291415691376, 0.1120000034570694, 0.4054054021835327]",0.874512,white-tailed deer,odocoileus virginianus,0.590902,order,flag
data/inaturalist/images/impala/inat_impala_00992.jpg,inaturalist,,impala,3,"[0.032999999821186066, 0.18918918259441853, 0.06599999964237213, 0.3723723590373993]",0.575195,white-tailed deer,odocoileus virginianus,0.303267,order,flag
data/inaturalist/images/impala/inat_impala_00996.jpg,inaturalist,,impala,2,"[0.7549999877810478, 0.36400000751018524, 0.20200000703334808, 0.2800000011920929]",0.89502,mule deer,odocoileus hemionus,0.358429,order,flag
data/inaturalist/images/impala/inat_impala_01001.jpg,inaturalist,,impala,1,"[0.4659949541091919, 0.6109999865293503, 0.44836270809173584, 0.3779999911785126]",0.866699,white-tailed deer,odocoileus virginianus,0.40192,order,flag
data/inaturalist/images/impala/inat_impala_01063.jpg,inaturalist,,impala,5,"[0.47300001233816147, 0.7583081796765327, 0.10999999940395355, 0.1752265840768814]",0.731219,white-tailed deer,odocoileus virginianus,0.391407,order,flag
data/inaturalist/images/impala/inat_impala_01070.jpg,inaturalist,,impala,1,"[0.1679999977350235, 0.6286088973283768, 0.18799999356269836, 0.254593163728714]",0.881836,white-tailed deer,odocoileus virginianus,0.990296,order,flag
data/inaturalist/images/impala/inat_impala_01086.jpg,inaturalist,,impala,3,"[0.3779999911785126, 0.49849849939346313, 0.14800000190734863, 0.27627629041671753]",0.711914,coyote,canis latrans,0.239275,class,uncertain
data/inaturalist/images/impala/inat_impala_01087.jpg,inaturalist,,impala,1,"[0.05999999865889549, 0.49399400502443314, 0.11999999731779099, 0.231231227517128]",0.905762,white-tailed deer,odocoileus virginianus,0.170786,order,uncertain
data/inaturalist/images/impala/inat_impala_01088.jpg,inaturalist,,impala,2,"[0.07699999958276749, 0.4654654562473297, 0.15399999916553497, 0.282282292842865]",0.91508,pronghorn,antilocapra americana,0.214587,order,uncertain
data/inaturalist/images/impala/inat_impala_01090.jpg,inaturalist,,impala,2,"[0.7819999754428864, 0.49849849939346313, 0.18000000715255737, 0.3003003001213074]",0.835938,white-tailed deer,odocoileus virginianus,0.826713,order,flag
data/inaturalist/images/impala/inat_impala_01091.jpg,inaturalist,,impala,2,"[0.7160000056028366, 0.4969969838857651, 0.2840000092983246, 0.45945945382118225]",0.8125,plains zebra,equus quagga,0.539498,class,flag
data/inaturalist/images/impala/inat_impala_01091.jpg,inaturalist,,impala,3,"[0.15599999576807022, 0.5810810774564743, 0.25999999046325684, 0.2432432472705841]",0.799805,pronghorn,antilocapra americana,0.445636,order,flag
data/inaturalist/images/impala/inat_impala_01091.jpg,inaturalist,,impala,5,"[0.7739999741315842, 0.6156156212091446, 0.19200000166893005, 0.25825825333595276]",0.564453,plains zebra,equus quagga,0.509165,class,flag
data/inaturalist/images/impala/inat_impala_01094.jpg,inaturalist,,impala,1,"[0.08900000154972076, 0.7192192375659943, 0.17800000309944153, 0.5555555820465088]",0.816496,white-tailed deer,odocoileus virginianus,0.565448,order,flag
data/inaturalist/images/impala/inat_impala_01104.jpg,inaturalist,,impala,1,"[0.6840000152587891, 0.6966966986656189, 0.3840000033378601, 0.6006006002426147]",0.944824,white-tailed deer,odocoileus virginianus,0.854055,order,flag
data/inaturalist/images/impala/inat_impala_01104.jpg,inaturalist,,impala,2,"[0.9079999849200249, 0.5870870798826218, 0.18400000035762787, 0.8198198080062866]",0.850098,white-tailed deer,odocoileus virginianus,0.707235,order,flag
data/inaturalist/images/impala/inat_impala_01112.jpg,inaturalist,,impala,1,"[0.7829999923706055, 0.6606606543064117, 0.22200000286102295, 0.2942942976951599]",0.888184,red deer,cervus elaphus,0.38264,order,flag
data/inaturalist/images/impala/inat_impala_01140.jpg,inaturalist,,impala,2,"[0.551999993622303, 0.6213333308696747, 0.19599999487400055, 0.18666666746139526]",0.887207,white-tailed deer,odocoileus virginianus,0.310307,order,flag
data/inaturalist/images/impala/inat_impala_01141.jpg,inaturalist,,impala,1,"[0.20499999821186066, 0.5159999951720238, 0.09000000357627869, 0.15199999511241913]",0.883301,white-tailed deer,odocoileus virginianus,0.245276,order,uncertain
data/inaturalist/images/impala/inat_impala_01141.jpg,inaturalist,,impala,3,"[0.40799999982118607, 0.5346666648983955, 0.07999999821186066, 0.1679999977350235]",0.855469,white-tailed deer,odocoileus virginianus,0.412644,order,flag
data/inaturalist/images/impala/inat_impala_01188.jpg,inaturalist,,impala,5,"[0.7900000177323818, 0.4440000131726265, 0.09200000017881393, 0.1679999977350235]",0.51709,white-tailed deer,odocoileus virginianus,0.152325,order,uncertain
data/inaturalist/images/impala/inat_impala_01193.jpg,inaturalist,,impala,1,"[0.5199999958276749, 0.39500000327825546, 0.20266667008399963, 0.20200000703334808]",0.8653,pronghorn,antilocapra americana,0.397495,order,flag
data/inaturalist/images/impala/inat_impala_01200.jpg,inaturalist,,impala,1,"[0.4270000085234642, 0.5600600689649582, 0.1379999965429306, 0.4654654562473297]",0.849609,white-tailed deer,odocoileus virginianus,0.841701,order,flag
data/inaturalist/images/impala/inat_impala_01200.jpg,inaturalist,,impala,2,"[0.10000000149011612, 0.5180180072784424, 0.20000000298023224, 0.5435435175895691]",0.844238,white-tailed deer,odocoileus virginianus,0.751484,order,flag
data/inaturalist/images/impala/inat_impala_01200.jpg,inaturalist,,impala,3,"[0.617000013589859, 0.46846847236156464, 0.1340000033378601, 0.4444444477558136]",0.830078,white-tailed deer,odocoileus virginianus,0.904994,order,flag
data/inaturalist/images/impala/inat_impala_01213.jpg,inaturalist,,impala,5,"[0.17499999701976776, 0.5533333197236061, 0.10199999809265137, 0.18933333456516266]",0.727051,common fallow deer,dama dama,0.572872,order,flag
data/inaturalist/images/impala/inat_impala_01217.jpg,inaturalist,,impala,12,"[0.7879999987781048, 0.5760234072804451, 0.07599999755620956, 0.17543859779834747]",0.528062,white-tailed deer,odocoileus virginianus,0.622849,order,flag
data/inaturalist/images/impala/inat_impala_01249.jpg,inaturalist,,impala,1,"[0.1639999970793724, 0.6392215490341187, 0.23999999463558197, 0.29041916131973267]",0.878418,white-tailed deer,odocoileus virginianus,0.582274,order,flag
data/inaturalist/images/impala/inat_impala_01260.jpg,inaturalist,,impala,4,"[0.6049999929964542, 0.5915915817022324, 0.09799999743700027, 0.2702702581882477]",0.603027,red deer,cervus elaphus,0.131674,order,uncertain
data/inaturalist/images/impala/inat_impala_01290.jpg,inaturalist,,impala,2,"[0.49300001189112663, 0.6516853868961334, 0.12200000137090683, 0.449438214302063]",0.852539,white-tailed deer,odocoileus virginianus,0.407757,order,flag
data/inaturalist/images/impala/inat_impala_01299.jpg,inaturalist,,impala,1,"[0.35066667944192886, 0.6560000032186508, 0.5680000185966492, 0.48399999737739563]",0.891113,white-tailed deer,odocoileus virginianus,0.690464,order,flag
data/inaturalist/images/impala/inat_impala_01302.jpg,inaturalist,,impala,3,"[0.5319999977946281, 0.5525525659322739, 0.15600000321865082, 0.3543543517589569]",0.598145,white-tailed deer,odocoileus virginianus,0.621521,order,flag
data/inaturalist/images/impala/inat_impala_01321.jpg,inaturalist,,impala,1,"[0.1510000005364418, 0.5600600689649582, 0.12999999523162842, 0.15315315127372742]",0.833984,baboon species,papio,0.324998,class,flag
data/inaturalist/images/impala/inat_impala_01321.jpg,inaturalist,,impala,4,"[0.7500000149011612, 0.5270270332694054, 0.13199999928474426, 0.171171173453331]",0.736945,kinda baboon,papio kindae,0.440072,class,flag
data/inaturalist/images/impala/inat_impala_01366.jpg,inaturalist,,impala,6,"[0.4010000117123127, 0.5585585534572601, 0.0860000029206276, 0.28828829526901245]",0.684082,white-tailed deer,odocoileus virginianus,0.581736,order,flag
data/inaturalist/images/impala/inat_impala_01366.jpg,inaturalist,,impala,8,"[0.17800000309944153, 0.39189188182353973, 0.1120000034570694, 0.1411411464214325]",0.60498,white-tailed deer,odocoileus virginianus,0.681168,order,flag
data/inaturalist/images/impala/inat_impala_01374.jpg,inaturalist,,impala,1,"[0.4270000085234642, 0.6813333109021187, 0.1420000046491623, 0.21066667139530182]",0.879883,white-tailed deer,odocoileus virginianus,0.288962,order,uncertain
data/inaturalist/images/impala/inat_impala_01374.jpg,inaturalist,,impala,6,"[0.8290000185370445, 0.5693333558738232, 0.1420000046491623, 0.1146666631102562]",0.652832,white-tailed deer,odocoileus virginianus,0.448296,order,flag
data/inaturalist/images/impala/inat_impala_01383.jpg,inaturalist,,impala,1,"[0.7050000131130219, 0.527999997138977, 0.1899999976158142, 0.3840000033378601]",0.955566,white-tailed deer,odocoileus virginianus,0.714465,order,flag
data/inaturalist/images/impala/inat_impala_01383.jpg,inaturalist,,impala,2,"[0.4180000051856041, 0.5520000010728836, 0.15199999511241913, 0.3466666638851166]",0.950684,white-tailed deer,odocoileus virginianus,0.808431,order,flag
data/inaturalist/images/impala/inat_impala_01383.jpg,inaturalist,,impala,3,"[0.1679999940097332, 0.5853333473205566, 0.07599999755620956, 0.328000009059906]",0.73291,white-tailed deer,odocoileus virginianus,0.733069,order,flag
data/inaturalist/images/impala/inat_impala_01383.jpg,inaturalist,,impala,4,"[0.3009999990463257, 0.5733333230018616, 0.12999999523162842, 0.3413333296775818]",0.69873,white-tailed deer,odocoileus virginianus,0.866933,order,flag
data/inaturalist/images/impala/inat_impala_01383.jpg,inaturalist,,impala,5,"[0.08700000122189522, 0.5866666585206985, 0.11800000071525574, 0.3466666638851166]",0.680664,white-tailed deer,odocoileus virginianus,0.987291,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,1,"[0.6850000247359276, 0.5480000153183937, 0.1420000046491623, 0.18933333456516266]",0.899951,white-tailed deer,odocoileus virginianus,0.729636,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,2,"[0.5719999745488167, 0.5533333346247673, 0.14000000059604645, 0.18400000035762787]",0.897949,white-tailed deer,odocoileus virginianus,0.558976,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,3,"[0.42499998584389687, 0.5613333210349083, 0.09799999743700027, 0.19466666877269745]",0.866764,white-tailed deer,odocoileus virginianus,0.759624,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,4,"[0.9469999931752682, 0.5266666635870934, 0.10599999874830246, 0.1626666635274887]",0.853587,white-tailed deer,odocoileus virginianus,0.822965,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,5,"[0.806999996304512, 0.4866666719317436, 0.15000000596046448, 0.2266666740179062]",0.848633,white-tailed deer,odocoileus virginianus,0.793076,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,6,"[0.159000001847744, 0.5573333352804184, 0.1379999965429306, 0.2240000069141388]",0.785645,white-tailed deer,odocoileus virginianus,0.863269,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,7,"[0.33800001442432404, 0.5599999874830246, 0.10400000214576721, 0.18133333325386047]",0.742676,white-tailed deer,odocoileus virginianus,0.384906,order,flag
data/inaturalist/images/impala/inat_impala_01384.jpg,inaturalist,,impala,8,"[0.28599999845027924, 0.5586666688323021, 0.11599999666213989, 0.18400000035762787]",0.693359,white-tailed deer,odocoileus virginianus,0.76563,order,flag
data/inaturalist/images/impala/inat_impala_01402.jpg,inaturalist,,impala,1,"[0.7860000282526016, 0.14680850505828857, 0.42800000309944153, 0.29361701011657715]",0.857422,white-tailed deer,odocoileus virginianus,0.595777,order,flag
data/inaturalist/images/impala/inat_impala_01405.jpg,inaturalist,,impala,1,"[0.17819707095623016, 0.7904967814683914, 0.3563941419124603, 0.41468682885169983]",0.689941,white-tailed deer,odocoileus virginianus,0.988981,order,flag
data/inaturalist/images/impala/inat_impala_01405.jpg,inaturalist,,impala,2,"[0.13417190313339233, 0.6220302507281303, 0.26834380626678467, 0.19870410859584808]",0.5625,white-tailed deer,odocoileus virginianus,0.79907,order,flag
data/inaturalist/images/impala/inat_impala_01406.jpg,inaturalist,,impala,2,"[0.5229999870061874, 0.0746835470199585, 0.3779999911785126, 0.149367094039917]",0.670898,white-tailed deer,odocoileus virginianus,0.834537,order,flag
data/inaturalist/images/impala/inat_impala_01407.jpg,inaturalist,,impala,2,"[0.6199143528938293, 0.12203023582696915, 0.34903639554977417, 0.2440604716539383]",0.541016,white-tailed deer,odocoileus virginianus,0.605093,order,flag
data/inaturalist/images/impala/inat_impala_01409.jpg,inaturalist,,impala,1,"[0.6023315936326981, 0.43939395248889923, 0.24611398577690125, 0.27272728085517883]",0.805664,white-tailed deer,odocoileus virginianus,0.961926,order,flag
data/inaturalist/images/impala/inat_impala_01411.jpg,inaturalist,,impala,1,"[0.5377969890832901, 0.3619999960064888, 0.45356371998786926, 0.2280000001192093]",0.734375,white-tailed deer,odocoileus virginianus,0.693137,order,flag
data/inaturalist/images/impala/inat_impala_01429.jpg,inaturalist,,impala,1,"[0.9370000138878822, 0.6696696877479553, 0.12600000202655792, 0.6546546816825867]",0.78125,white-tailed deer,odocoileus virginianus,0.947046,order,flag
data/inaturalist/images/impala/inat_impala_01444.jpg,inaturalist,,impala,1,"[0.4310000091791153, 0.5349999815225601, 0.3540000021457672, 0.34599998593330383]",0.924316,white-tailed deer,odocoileus virginianus,0.308798,order,flag
data/inaturalist/images/impala/inat_impala_01458.jpg,inaturalist,,impala,3,"[0.09099999815225601, 0.6306306272745132, 0.18199999630451202, 0.2702702581882477]",0.773926,white-tailed deer,odocoileus virginianus,0.50374,order,flag
data/inaturalist/images/impala/inat_impala_01486.jpg,inaturalist,,impala,6,"[0.07100000232458115, 0.7889221459627151, 0.1420000046491623, 0.314371258020401]",0.677734,white-tailed deer,odocoileus virginianus,0.539334,order,flag
data/inaturalist/images/impala/inat_impala_01497.jpg,inaturalist,,impala,1,"[0.5009999871253967, 0.7492492496967316, 0.12999999523162842, 0.5015015006065369]",0.855469,white-tailed deer,odocoileus virginianus,0.564362,order,flag
data/inaturalist/images/impala/inat_impala_01576.jpg,inaturalist,,impala,2,"[0.5230000019073486, 0.6586666703224182, 0.12999999523162842, 0.15466666221618652]",0.762207,white-tailed deer,odocoileus virginianus,0.207456,order,uncertain
data/inaturalist/images/impala/inat_impala_01582.jpg,inaturalist,,impala,2,"[0.7070000022649765, 0.4919999986886978, 0.2939999997615814, 0.2800000011920929]",0.703125,white-tailed deer,odocoileus virginianus,0.648597,order,flag
data/inaturalist/images/impala/inat_impala_01600.jpg,inaturalist,,impala,1,"[0.24400000274181366, 0.6159999966621399, 0.25200000405311584, 0.46399998664855957]",0.905273,white-tailed deer,odocoileus virginianus,0.601608,order,flag
data/inaturalist/images/impala/inat_impala_01613.jpg,inaturalist,,impala,2,"[0.8560000061988831, 0.6079999953508377, 0.2879999876022339, 0.3893333375453949]",0.75,white-tailed deer,odocoileus virginianus,0.723698,order,flag
data/inaturalist/images/impala/inat_impala_01615.jpg,inaturalist,,impala,1,"[0.8540000021457672, 0.5453333258628845, 0.2919999957084656, 0.5413333177566528]",0.844727,white-tailed deer,odocoileus virginianus,0.592265,order,flag
data/inaturalist/images/impala/inat_impala_01617.jpg,inaturalist,,impala,1,"[0.6280000060796738, 0.6948924660682678, 0.2800000011920929, 0.5618279576301575]",0.677246,white-tailed deer,odocoileus virginianus,0.400119,order,flag
data/inaturalist/images/impala/inat_impala_01622.jpg,inaturalist,,impala,1,"[0.6050000041723251, 0.27555109560489655, 0.32199999690055847, 0.2585170269012451]",0.939941,white-tailed deer,odocoileus virginianus,0.536383,order,flag
data/inaturalist/images/impala/inat_impala_01623.jpg,inaturalist,,impala,1,"[0.11500000162050128, 0.42553190886974335, 0.22200000286102295, 0.25531914830207825]",0.931641,white-tailed deer,odocoileus virginianus,0.216756,order,uncertain
data/inaturalist/images/impala/inat_impala_01627.jpg,inaturalist,,impala,1,"[0.4067796468734741, 0.5010000020265579, 0.24576270580291748, 0.26600000262260437]",0.928223,white-tailed deer,odocoileus virginianus,0.820803,order,flag
data/inaturalist/images/impala/inat_impala_01640.jpg,inaturalist,,impala,2,"[0.23600000143051147, 0.5520000010728836, 0.2266666740179062, 0.2800000011920929]",0.574219,white-tailed deer,odocoileus virginianus,0.821754,order,flag
data/inaturalist/images/impala/inat_impala_01649.jpg,inaturalist,,impala,1,"[0.4690000042319298, 0.5600000023841858, 0.20200000703334808, 0.22769230604171753]",0.868716,plains zebra,equus quagga,0.47814,class,flag
data/inaturalist/images/impala/inat_impala_01649.jpg,inaturalist,,impala,2,"[0.2019999995827675, 0.5230769291520119, 0.23199999332427979, 0.2153846174478531]",0.820801,plains zebra,equus quagga,0.478483,class,flag
data/inaturalist/images/impala/inat_impala_01649.jpg,inaturalist,,impala,3,"[0.3239999935030937, 0.5369230732321739, 0.18400000035762787, 0.22461538016796112]",0.814453,plains zebra,equus quagga,0.540013,class,flag
data/inaturalist/images/impala/inat_impala_01649.jpg,inaturalist,,impala,8,"[0.43699999898672104, 0.4307692274451256, 0.1420000046491623, 0.14769230782985687]",0.624512,plains zebra,equus quagga,0.902096,class,flag
data/inaturalist/images/impala/inat_impala_01661.jpg,inaturalist,,impala,2,"[0.37699999660253525, 0.42991913855075836, 0.0820000022649765, 0.5956873297691345]",0.643555,giraffe,giraffa camelopardalis,0.480737,order,flag
data/inaturalist/images/impala/inat_impala_01704.jpg,inaturalist,,impala,1,"[0.7160000130534172, 0.4774774760007858, 0.23999999463558197, 0.2702702581882477]",0.934082,white-tailed deer,odocoileus virginianus,0.45561,order,flag
data/inaturalist/images/impala/inat_impala_01710.jpg,inaturalist,,impala,1,"[0.15600000321865082, 0.7672672420740128, 0.31200000643730164, 0.4354354441165924]",0.71582,white-tailed deer,odocoileus virginianus,0.378126,order,flag
data/inaturalist/images/impala/inat_impala_01739.jpg,inaturalist,,impala,1,"[0.6069999858736992, 0.47739361226558685, 0.22599999606609344, 0.34840425848960876]",0.933105,white-tailed deer,odocoileus virginianus,0.864103,order,flag
data/inaturalist/images/impala/inat_impala_01739.jpg,inaturalist,,impala,2,"[0.3839999958872795, 0.5106383115053177, 0.18400000035762787, 0.4095744788646698]",0.931641,white-tailed deer,odocoileus virginianus,0.501477,order,flag
data/inaturalist/images/impala/inat_impala_01740.jpg,inaturalist,,impala,2,"[0.5330000072717667, 0.4747340455651283, 0.09000000357627869, 0.18882979452610016]",0.853099,white-tailed deer,odocoileus virginianus,0.714953,order,flag
data/inaturalist/images/impala/inat_impala_01755.jpg,inaturalist,,impala,2,"[0.8559999875724316, 0.6319999769330025, 0.1080000028014183, 0.1120000034570694]",0.771596,white-tailed deer,odocoileus virginianus,0.503575,order,flag
data/inaturalist/images/impala/inat_impala_01776.jpg,inaturalist,,impala,1,"[0.5769999921321869, 0.620120108127594, 0.4620000123977661, 0.7117117047309875]",0.893555,white-tailed deer,odocoileus virginianus,0.909691,order,flag
data/inaturalist/images/impala/inat_impala_01786.jpg,inaturalist,,impala,1,"[0.12099999934434891, 0.5510000139474869, 0.24199999868869781, 0.20600000023841858]",0.878906,white-tailed deer,odocoileus virginianus,0.881437,order,flag
data/inaturalist/images/impala/inat_impala_01793.jpg,inaturalist,,impala,1,"[0.42899999395012856, 0.48948948085308075, 0.07000000029802322, 0.14414414763450623]",0.849609,european roe deer,capreolus capreolus,0.223486,order,uncertain
data/inaturalist/images/impala/inat_impala_01793.jpg,inaturalist,,impala,2,"[0.8459999859333038, 0.4999999925494194, 0.11599999666213989, 0.171171173453331]",0.661951,red deer,cervus elaphus,0.23372,order,uncertain
data/inaturalist/images/impala/inat_impala_01798.jpg,inaturalist,,impala,1,"[0.7160000018775463, 0.6013333573937416, 0.1080000028014183, 0.17866666615009308]",0.810547,white-tailed deer,odocoileus virginianus,0.6698,order,flag
data/inaturalist/images/impala/inat_impala_01861.jpg,inaturalist,,impala,1,"[0.19599999487400055, 0.8659999966621399, 0.3919999897480011, 0.2680000066757202]",0.882812,white-tailed deer,odocoileus virginianus,0.969596,order,flag
data/inaturalist/images/impala/inat_impala_01867.jpg,inaturalist,,impala,1,"[0.40799998492002487, 0.6666666865348816, 0.15199999511241913, 0.2613333463668823]",0.913574,white-tailed deer,odocoileus virginianus,0.946384,order,flag
data/inaturalist/images/impala/inat_impala_01882.jpg,inaturalist,,impala,2,"[0.2590000033378601, 0.5300300270318985, 0.2980000078678131, 0.44744744896888733]",0.818848,white-tailed deer,odocoileus virginianus,0.964363,order,flag
data/inaturalist/images/impala/inat_impala_01884.jpg,inaturalist,,impala,1,"[0.5569999814033508, 0.5210210084915161, 0.10199999809265137, 0.19519519805908203]",0.783691,white-tailed deer,odocoileus virginianus,0.585544,order,flag
data/inaturalist/images/impala/inat_impala_01884.jpg,inaturalist,,impala,3,"[0.3450000137090683, 0.5630630701780319, 0.15000000596046448, 0.25525525212287903]",0.758301,white-tailed deer,odocoileus virginianus,0.774231,order,flag
data/inaturalist/images/impala/inat_impala_01889.jpg,inaturalist,,impala,1,"[0.3720000088214874, 0.5330330431461334, 0.14800000190734863, 0.2852852940559387]",0.611816,white-tailed deer,odocoileus virginianus,0.466689,order,flag
data/inaturalist/images/impala/inat_impala_01921.jpg,inaturalist,,impala,4,"[0.7249999940395355, 0.1681681741029024, 0.16200000047683716, 0.282282292842865]",0.795898,white-tailed deer,odocoileus virginianus,0.938401,order,flag
data/inaturalist/images/impala/inat_impala_01921.jpg,inaturalist,,impala,5,"[0.6579999923706055, 0.15915916115045547, 0.14800000190734863, 0.2942942976951599]",0.70166,white-tailed deer,odocoileus virginianus,0.932668,order,flag
data/inaturalist/images/impala/inat_impala_01935.jpg,inaturalist,,impala,2,"[0.8680000081658363, 0.5525525510311127, 0.1720000058412552, 0.27627629041671753]",0.886719,white-tailed deer,odocoileus virginianus,0.595827,order,flag
data/inaturalist/images/impala/inat_impala_01945.jpg,inaturalist,,impala,2,"[0.5470000095665455, 0.5385802388191223, 0.0860000029206276, 0.15123456716537476]",0.518066,white-tailed deer,odocoileus virginianus,0.451882,order,flag
data/inaturalist/images/impala/inat_impala_01955.jpg,inaturalist,,impala,1,"[0.8899999707937241, 0.46793587505817413, 0.2199999988079071, 0.29859718680381775]",0.827148,white-tailed deer,odocoileus virginianus,0.44945,order,flag
data/inaturalist/images/japanese_macaque/inat_japanese_macaque_00007.jpg,inaturalist,,japanese_macaque,1,"[0.5779999792575836, 0.4440000057220459, 0.2879999876022339, 0.5893333554267883]",0.819395,domestic cat,felis catus,0.193648,class,uncertain
data/inaturalist/images/japanese_macaque/inat_japanese_macaque_00037.jpg,inaturalist,,japanese_macaque,1,"[0.6969999670982361, 0.637333333492279, 0.3619999885559082, 0.7146666646003723]",0.84375,mule deer,odocoileus hemionus,0.435049,class,flag
data/inaturalist/images/japanese_macaque/inat_japanese_macaque_00039.jpg,inaturalist,,japanese_macaque,1,"[0.6829999834299088, 0.5373333394527435, 0.2980000078678131, 0.6800000071525574]",0.850586,arizona black-tailed prairie dog,cynomys ludovicianus,0.268032,class,uncertain
data/inaturalist/images/japanese_macaque/inat_japanese_macaque_00045.jpg,inaturalist,,japanese_macaque,1,"[0.3569999933242798, 0.31333333253860474, 0.1899999976158142, 0.29600000381469727]",0.727539,eastern gray squirrel,sciurus carolinensis,0.428221,class,flag
data/inaturalist/images/japanese_macaque/inat_japanese_macaque_00046.jpg,inaturalist,,japanese_macaque,1,"[0.609999991953373, 0.5933333337306976, 0.2280000001192093, 0.41866666078567505]",0.886719,eastern gray squirrel,sciurus carolinensis,0.416716,class,flag
data/inaturalist/images/japanese_macaque/inat_japanese_macaque_00048.jpg,inaturalist,,japanese_macaque,1,"[0.5200000107288361, 0.35199999809265137, 0.2720000147819519, 0.5173333287239075]",0.861328,domestic dog,canis familiaris,0.281603,class,uncertain
data/inaturalist/images/japanese_macaque/inat_japanese_macaque_00049.jpg,inaturalist,,japanese_macaque,1,"[0.4739999920129776, 0.5973333269357681, 0.30399999022483826, 0.41066667437553406]",0.856934,domestic cat,felis catus,0.056583,class,uncertain
